"GEOID","total_population","tot_population_race","pop_nonwhite","pop_nonwhitenh","race_pct_white","race_pct_whitenh","race_pct_nonwhite","race_pct_nonwhitenh","race_pct_black","race_pct_aapi","race_pct_native","race_pct_hisp","in_poverty","inc_pct_poverty","inc_percapita_income","tot_population_language","only_english_pct","any_other_than_english_pct","spanish_pct","age_pct_under18","age_pct_18_34","age_pct_35_64","age_pct_over65"
"27007",46117,46117,12410,12834,0.730901836632912,0.721707830084351,0.269098163367088,0.278292169915649,0.0113624043194484,0.00867359108354837,0.207016935186591,0.0230717522822387,8054,0.184546996013015,24781,41995,0.951875223240862,0.048124776759138,0.00888200976306703,0.252423184508966,0.261595507079819,0.334453672181625,0.15152763622959
"27009",39779,39779,3090,3718,0.922320822544559,0.906533598129666,0.0776791774554413,0.0934664018703336,0.0332336157268911,0.011010834862616,0.000804444556172855,0.0227004198195028,4927,0.126158652122702,28566,36435,0.966186359269933,0.0338136407300672,0.0121860848085632,0.251238090449735,0.239774755524272,0.374116996405138,0.134870157620855
"27011",5016,5016,47,124,0.990629984051037,0.975279106858054,0.00937001594896336,0.0247208931419458,0.000398724082934609,0,0.000598086124401914,0.0159489633173844,557,0.114162738266038,30489,4822,0.956449605972626,0.0435503940273745,0.0136872666943177,0.20713716108453,0.164274322169059,0.373205741626794,0.255382775119617
"27013",66322,66322,5903,7734,0.910994843340068,0.883387111365761,0.0890051566599318,0.116612888634239,0.0346642139863092,0.0230994240221947,0.00340761738186424,0.0347546817044118,11382,0.18088487699447,28824,61416,0.935733359385177,0.0642666406148235,0.0203530024749251,0.197174391604596,0.356759446337565,0.314842736950032,0.131223425107807
"27015",25211,25211,1072,1611,0.957478878267423,0.936099321724644,0.042521121732577,0.0639006782753559,0.00737773194240609,0.00559279679504978,0.00241957875530522,0.0426797826345643,1878,0.0780191932200573,30373,23946,0.947381608619394,0.0526183913806063,0.033157938695398,0.219864344928801,0.204275911308556,0.371544167228591,0.204315576534053
"27017",35540,35540,3817,4203,0.89259988745076,0.881738885762521,0.10740011254924,0.118261114237479,0.0176983680360158,0.00506471581316826,0.0545863815419246,0.0175858187957231,4118,0.120483337721993,28117,33428,0.962725858561685,0.0372741414383152,0.00915400263252363,0.226983680360158,0.194400675295442,0.411536297129994,0.167079347214406
"27019",100416,100416,7577,10798,0.924543897386871,0.892467335882728,0.0754561026131294,0.107532664117272,0.0171187858508604,0.0282823454429573,0.00204150732950924,0.0413878266411727,3941,0.0396152067710742,45637,89312,0.920066732353995,0.0799332676460051,0.0419092619132927,0.2726856277884,0.189481755895475,0.428666746335245,0.10916586998088
"27021",29022,29022,4503,4926,0.844841844118255,0.830266694231962,0.155158155881745,0.169733305768038,0.00430707738956654,0.00675349734684033,0.115912066708015,0.0213975604713665,4154,0.145534807133097,29053,26917,0.966340974105584,0.0336590258944162,0.00880484452204926,0.211977120804907,0.15222934325684,0.387636965060988,0.248156570877266
"27023",12010,12010,1095,1462,0.908825978351374,0.87826810990841,0.0911740216486261,0.12173189009159,0.00682764363030808,0.0206494587843464,0.0184845961698585,0.0686927560366361,1170,0.0994475138121547,30168,11408,0.933993688639551,0.0660063113604488,0.0395336605890603,0.232223147377186,0.192506244796003,0.370191507077435,0.205079100749376
"27025",54727,54727,2578,3495,0.952893452957407,0.936137555502768,0.0471065470425932,0.0638624444972317,0.0127724888994463,0.0103787892630694,0.00464121914228808,0.020940303689221,2979,0.0560204599732967,33927,50890,0.968205934368245,0.0317940656317548,0.0166633916290037,0.231275238913151,0.197854806585415,0.42682770844373,0.144042246057705
"27027",62801,62801,5786,7670,0.907867709112912,0.877868186812312,0.0921322908870877,0.122131813187688,0.0310345376665977,0.0103660769732966,0.0163054728427891,0.0445215840512094,6828,0.115748431937617,29631,56698,0.945553635048855,0.0544463649511446,0.0189953790257152,0.241301890097291,0.294469833282909,0.335615674909635,0.128612601710164
"27029",8812,8812,1236,1338,0.859736722650931,0.848161597821153,0.140263277349069,0.151838402178847,0.00385837494325919,0.00465274625510667,0.0848842487517022,0.0205401724920563,1461,0.169509223807866,26173,8184,0.944648093841642,0.0553519061583577,0.0135630498533724,0.248524738992283,0.169541534271448,0.381298229686791,0.200635497049478
"27031",5311,5311,697,754,0.868762944831482,0.858030502730183,0.131237055168518,0.141969497269817,0.00451892299002071,0.00884955752212389,0.0871775560158162,0.0225946149501036,683,0.129601518026565,32703,5010,0.934930139720559,0.0650698602794412,0.017564870259481,0.153643381660704,0.159480323856148,0.420824703445679,0.266051591037469
"27033",11372,11372,1163,1531,0.897731269785438,0.865371086880056,0.102268730214562,0.134628913119944,0.00747449876890609,0.0372845585648962,0.003253605346465,0.0742173760112557,1386,0.124730021598272,27209,10883,0.92878801800974,0.07121198199026,0.0344574106404484,0.242349630671826,0.172265212803377,0.36062258177981,0.224762574744988
"27035",63855,63855,2522,3172,0.960504267481012,0.950324954976118,0.0394957325189883,0.0496750450238822,0.00750137029206797,0.00410304596351108,0.00955289327382351,0.0144546237569493,6622,0.105234720147475,30900,59318,0.979129437944637,0.0208705620553626,0.00552951886442564,0.219372014720852,0.181865163260512,0.38424555633858,0.214517265680056
"27037",418201,418201,72799,87615,0.825923419599666,0.790495479446486,0.174076580400334,0.209504520553514,0.0592107622889472,0.0477569398447158,0.0030942058962078,0.069789407485874,26494,0.0637411283531818,40441,381350,0.881670381539268,0.118329618460732,0.0475049167431493,0.246907587499791,0.212041578092831,0.409903371823597,0.131147462583781
"27039",20582,20582,911,1592,0.955738023515693,0.922650859974735,0.0442619764843066,0.0773491400252648,0.00238072101836556,0.00821105820619959,0.00437275289087552,0.0500923136721407,1127,0.0551774785801714,32795,18917,0.959613046466142,0.0403869535338585,0.0310302902151504,0.266737926343407,0.191672335050044,0.401272956952677,0.140316781653872
"27041",37203,37203,1133,1465,0.969545466763433,0.960621455258984,0.030454533236567,0.0393785447410155,0.00475768083219095,0.00298363035239094,0.00306426901056366,0.0159664543182001,3041,0.0828949161782745,34547,34649,0.971629772865018,0.0283702271349823,0.0126410574619758,0.214364432975835,0.18847942370239,0.377120124721125,0.22003601860065
